Article number|EAN (European article number)|Manufacturers code / number|Manufacturer|Product Name|Description|Product Group|Price EUR|Delivery status|Product URL|Picture URL|Shipping
1633612140||22Z0065|Lexmark|Lexmark X952DE - 22Z0065 MFP 4-in-1 bis A3|Dieses Gerät macht (Ein-)Druck: Der vom Profi runderneuerte Lexmark X952DE ist ein Farblaserdrucker für Anwender, die Wert auf hochqualitative Geschäftsunterlagen legen und trotzdem kostengünstig arbeiten wollen. Die Tabloid-Multifunktionalität des Druckers aus dem Hause Lexmark garantiert erstklassige und konsistente Farbtöne von der ersten bis zur letzten Seite. Das leistungsstarke und intuitiv zu bedienende Gerät liefert bis zu 55 Seiten in s/w und 50 Seiten in Farbe pro Minute und benötigt nur 6,4 Sekunden bis zum ersten Ausdruck. Damit ist ein reibungsloser Workflow sicherlich gewährleistet. Neben optimalen Druckergebnissen können sich auch die Errungenschaften im Bereich der Digitalisierung sehen lassen. Scannen Sie bis zu 70 Bilder pro Minute an gleich mehrere Ziele per Scan-to-Email, Scan-to-FTP, Scannen ans Netzwerk oder auch Scannen an das integrierte USB-Laufwerk. So vermeiden Sie lange Wege und stellen wichtige Geschäftsunterlagen allen Kollegen und Geschäftspartnern zur Verfügung.  |Kopiererhaus > Farbkopierer|1290.00|3-4 Tage|http://www.kopiererhaus.de/lexmark-x952de-22z0065-mfp-4-in-1-bis-a3|https://www.kopiererhaus.de/media/catalog/product/x/9/x952de.jpg|75.00
1636656205||CLX-8385ND|Samsung|Samsung MultiXpress C8385ND - CLX-8385ND MFP|Bringen Sie Farbe ins Spiel: Der Samsung CLX-8385ND ist die kostengünstige Alternative zu ihrem Abteilungskopierer. Das Standgerät aus dem Hause Samsung ist Scanner, Drucker und Kopierer in einem und liefert schnell und zuverlässig bei gleichbleibend attraktiver Druckqualität. Mit einer Druck- und Kopiergeschwindigkeit von bis zu 38 A4-Seiten pro Minute in s/w und Farbe und einer Druckauflösung von 9.600 x 600 dpi produzieren Sie rasant erstklassige Druckergebnisse, von der täglichen internen und externen Korrespondenz bis hin zu hochwertigen Präsentationsunterlagen für den nächsten Termin bei Ihrem Kunden. Und auch bei der Digitalisierung Ihrer Dokumente lässt Sie der CLX-8385ND nicht im Regen stehen. Innerhalb von einer Minute scannen Sie problemlos bis zu 35 Seiten in s/w oder 33 Seiten in Farbe und leiten diese in Windeseile an alle Beteiligten weiter. Dank Netzwerkschnittstelle lässt sich das Gerät für die Papierformate A6, A5 und A4 spielend in jede Arbeitsumgebung integrieren.  |Kopiererhaus > Farbkopierer|880.00|4-7 Tage|http://www.kopiererhaus.de/samsung-multixpress-c8385nd-clx-8385nd-mfp|https://www.kopiererhaus.de/media/catalog/product/c/l/clx_8385nd.jpg|75.00
1636659055||CLX-9250ND|Samsung|Samsung MultiXpress C9250ND - CLX-9250ND MFP bis A3|Bedienkomfort, Leistung und Zuverlässigkeit: Der vom Experten runderneuerte Samsung CLX-9250ND ist ein Multifunktionsgerät, das alle wichtigen Vorteile für Ihre Büroumgebung vereint. Steigern Sie Ihre Produktivität mit dem Farblasersystem aus dem Hause Samsung, das speziell entwickelt wurde, um kosteneffizient den Workflow zu verbessern. Das Standgerät produziert in einer Minute 25 s/w oder Farbausdrucke von höchster Qualität und ist auch in der Digitalisierung Ihrer Geschäftsdokument ein echter Allrounder. Mit bis zu 60 Seiten pro Minute und einer Scanauflösung von 4800 ppi liefert der CLX-9250ND optimale Ergebnisse in Schärfe, Farbgebung und Kontrast. Dank einer maximalen Papierkapazität von 3.140 Blatt sind auch umfangreiche Druckaufträge ohne Unterbrechungen spielend umzusetzen. Außerdem kommt der Multitasker auf leisen Sohlen daher und kann so auch in Großraumbüros gewinnbringend eingesetzt werden.  |Kopiererhaus > Farbkopierer|980.00|4-7 Tage|http://www.kopiererhaus.de/samsung-multixpress-c9250nd-clx-9250nd-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/c/l/clx_9250nd.jpg|75.00
1636671760||3621B003|Canon|Canon iR ADVANCE C7055i - 3621B003 MFP bis A3|Canon iR ADVANCE C7055i - 3621B003 MFP bis A3|Kopiererhaus > Farbkopierer|5990.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-c7055i-3621b003-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/c/7/c7055i.jpg|75.00
1636674400||C5235i|Canon|Canon iR ADVANCE C5235i MFP bis A3|Canon iR ADVANCE C5235i bis A3|Kopiererhaus > Farbkopierer|2990.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-c5235i-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/iradvc5200serie.jpg|75.00
1636675195||C5250i|Canon|Canon iR ADVANCE C5250i MFP bis A3|Canon iR ADVANCE C5250i MFP bis A3|Kopiererhaus > Farbkopierer|2990.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-c5250i-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/iradvc5200serie_1.jpg|75.00
1636678435||6255i|Canon|Canon iR ADVANCE 6255i MFP bis A3|Für anspruchsvollste Arbeitsumgebungen bestens geeignet: Der Canon iR ADV 6255i ist führend in der Energieeffizienz und zugleich höchst produktiv. Vom Fachmann aufgearbeitet meistert der ADV 6255i auch größe Herausforderungen problemlos. Mit einer Papierkapazität bis zu 7.700 Blatt und einer Druckgeschwindigkeit von bis zu 55 Seiten pro Minute erledigen Sie in Windeseile auch umfangreiche Druckaufträge. Der 21,3 cm große Farbtouchscreen macht die Bedienung des Leistungsriesen zum Kinderspiel. So können zum Beispiel wiederkehrende Aufgaben als One-Touch-Button gespeichert werden. Bei diesem Alleskönner guckt keiner mehr auf die Uhr. Dank einer leistungsstarken Erfassungstechnologie erfolgt schnelles, beidseitiges Scannen von Dokumenten bis zu 200 Bildern pro Minute. |Kopiererhaus > Kopierer s/w|4500.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-6255i-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/c/a/canon_ir_adv_6255i.jpg|75.00
1636678330||6055i|Canon|Canon iR ADVANCE 6055i MFP bis A3|Entwickelt zur Verbesserung des Dokumentenworkflows ist dieses Kraftpaket genau der richtige Kandidat für Ihren Gerätefuhrpark: Der vom Experten runderneuerte Canon iR ADV 6055i. Er ist umweltfreundlich, liefert außerordentlich überzeugende Druckergebnisse und schützt Ihre sensiblen Daten. Mit den Papierformaten A5, A5+, A4, A4+, A3 und A3+ weiß das Gerät problemlos umzugehen und behält auch bei großen Aufträgen einen kühlen Kopf. Innerhalb von einer Minute druckt der ADV 6055i 55 s/w-Seiten in A4 bzw. 32 Seiten in A3. Und auch die Digitalisierung Ihrer Dokumente erfordert keinen langen Atem mehr: Mit einer Spitzengeschwindigkeit von 120 Seiten pro Minute scannen Sie in hervorragender Qualität. |Kopiererhaus > Kopierer s/w|4900.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-6055i-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/6/0/6055i.jpg|75.00
1636685715||4804B005|Canon|Canon iR ADVANCE 4025i - 4804B005 MFP bis A3|Kommunikation und Dokumentenmanagement sind essentiell für ein erfolgreiches Unternehmen: Mit dem Canon iR ADV 4025i erwerben Sie ein runderneuertes Multifunktionsgerät, das allen Herausforderungen des Tagesgeschäfts trotzt und Ihnen zu einer effektiveren Arbeitsweise verhilft. Das Standgerät ist geeignet für die Papierformate A5, A5+, A4, A4+ und A3 und stellt seine Geschwindigkeit mit 25 s/w-Seiten pro Minute unter Beweis. Dank integrierter Netzwerkschnittstelle können Sie den 4025i problemlos in Ihre Arbeitsumgebung integieren und ihn gleichzeitig direkt über den USB-Port nutzen. Mit einer Scangeschwindigkeit von bis zu 51 Seiten pro Minute digitalisieren Sie alle wichtigen Geschäftsunterlagen im Handumdrehen. So bleibt Zeit für die wirklich wichtigen Aufgaben.   |Kopiererhaus > Kopierer s/w|3900.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-4025i-4804b005-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/iradvc.jpg|75.00
1637692240||8105Pro|Canon|Canon iR ADVANCE 8105 PRO MFP bis A3|Nicht kleckern, sondern klotzen! Mit dem Canon iR ADVANCE 8105 PRO bleiben keine Wünsche offen. Mit dem vom Experten aufbereiteten Allrounder machen Sie in Sachen Druck und Dokumentenmanagement keine Kompromisse. Höchst produktiv und leistungsstark richtet sich dieses Modell vor allem an anspruchsvolle Anwender. Das Gerät überzeugt mit 105 s/w-Seiten pro Minute und einer optimalen Druckauflösung von 1.200 dpi und glänzt darüber hinaus mit einer professionellen Endverarbeitung. Stanzwerkzeuge, Falz- und Sattelstichhefter bieten Ihnen vielfältige Möglichkeiten für das Finishing Ihrer Geschäftsunterlagen mit einem Papiergewicht von bis zu 256g/m². Dank bis zu 7.700 Blatt Papierkapazität drucken Sie ohne Unterbrechungen auch umfangreiche Aufträge und profitieren gleichzeitig von einer intuitiven Bedienbarkeit. |Kopiererhaus > Kopierer s/w|8990.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-advance-8105-pro-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/8/1/8105_pro.jpg|75.00
1637162285||iR3245Ne|Canon|Canon iR 3245Ne MFP 4-in-1 bis A3|Umweltbewusst, leistungsstark und effizient: Der runderneuerte Canon iR 3245Ne ist die optimale Schwarzweiß-Multifunktionslösung für Arbeitsgruppen. Drucken, Faxen, Scannen und Kopieren in einem: Das Standgerät bedient alle Papierformate von A5 und A5+ über A4 und A4+ bis hin zu A3 und A3+ und erreicht im A4-Format eine Druckgeschwindigkeit von bis zu 45 Seiten pro Minute. Auch bei großformatigen Druckaufträgen besticht das Gerät mit einer brillanten Druckauflösung und bis zu 22 Seiten pro Minute. Auch wenn Sie große Datenmengen digitalisieren möchten, ist der 3245Ne die passende Wahl. Bis zu 45 Seiten pro Minute in A4 und bis zu 26 Seiten pro Minute in A3 kann das Gerät problemlos bewältigen. Die integrierte Duplexdruck-Funktion macht den Drucker aus dem Hause Canon zu einem ressourcenschonenden Bürohelfer.  |Kopiererhaus > Kopierer s/w|1990.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-3245ne-mfp-4-in-1-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/ir3245ne.jpg|75.00
1637170635||iR3235n|Canon|Canon iR 3235n MFP bis A3|Sie sind auf der Suche nach einem preiswerten Multifunktionsgerät, das Ihren Qualitätsstandards gerecht wird? Der vom Fachmann runderneuerte Canon iR 3235n vereint Scan, Druck und Kopie in einem leistungsstarken Gerät, das in Sachen Geschwindigkeit und Präzision überzeugt. Mit einer Druckgeschwindigkeit von bis zu 35 Seiten pro Minute in A4 und 22 Seiten pro Minute in A3 meistert das Schwarzweiß-Gerät auch große Durckaufträge in kürzester Zeit. Der 3235n geht mit den Papierformaten A5, A5+, A4 und A3 um und scannt und druckt in brillanter Auflösung von 1.200 dpi bzw. 600 ppi. Auch in puncto Nachhaltigkeit kann das Standgerät überzeugen. Mit einem Verbrauch von 1,2 Watt im Ruhemodus und einer integrierten Duplexdruck-Funktion sparen Sie Geld und Ressourcen.  |Kopiererhaus > Kopierer s/w|1190.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-3235n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/ir3245ne_1.jpg|75.00
1637179150||iR3025ne|Canon|Canon iR 3025ne MFP 4-in-1 bis A3|Zuverlässig und nachhaltig präsentiert sich der Canon iR 3025ne: Das vom Experten aufgearbeitete Multifunktionsgerät ist preisgünstig und hochwertig zugleich und generiert einen echten Mehrweit für Ihre Arbeitsgruppe. Vereinen Sie Druck, Kopie, Fax und Scan in nur einem ressourcenschonenden Gerät. Dank einer Druckgeschwindigkeit von 25 Seiten pro Minute in A4 und 14 Seiten pro Minute in A3 gehören lange Schlangen vor dem Kopierer der Vergangenheit an. Neben den klassischen Formaten A5, A4 und A3 geht das Gerät auch mit Sonderformaten wie A5+ und A4+ problemlos um. Sie wollen Ihre Geschäftsunterlagen digitalisieren? Auch das wird bei einer Scangeschwindigkeit von bis zu 45 Seiten pro Minute zum Kinderspiel. Überzeugen Sie sich selbst von den gestochen scharfen Ergebnissen, die der 3025ne liefert.   |Kopiererhaus > Kopierer s/w|1490.00|4-7 Tage|http://www.kopiererhaus.de/canon-ir-3025ne-mfp-4-in-1-bis-a3|https://www.kopiererhaus.de/media/catalog/product/i/r/ir3245ne_2.jpg|75.00
1641704970||Taskalfa 420i|Kyocera|Kyocera Taskalfa 420i MFP bis A3|Holen Sie sich einen neuen Top-Manager ins Haus: Der vom Fachmann aufgearbeitete Kyocera Taskalfa 420i ist ein effizientes Multifunktionsgerät für Schwarzweiß-Druck und Farbscan. Das Standgerät aus dem Hause Kyocera ist der perfekte Partner für Ihr Dokumentenmanagement. Mit einer Druckgeschwindigkeit von bis zu 42 Seiten pro Minute und einer Scangeschwindigkeit von bis zu 100 Seiten in A4 ist der 420i höchst produktiv bei gleichbleibend überzeugender Qualität. Dank Duplexdruck und einer Formatbandbreite von A6, A6+, A5, A5+, A4 und A4+ bis hin zu A3 meistert das Gerät unterschiedlichste Druckaufträge. Die Vorschau-Funktion im Scan erlaubt es Ihnen, sich die zu digitalisierenden Geschäftsdokumente und Fotos vorab auf dem Farb-Touch-Display anzeigen zu lassen, sodass Sie Ausrichtung und Qualität unmittelbar überprüfen können. Mit Scan-to-FTP, Scan-to-E-Mail oder Scan-to-USB wird die Weiterleitung Ihrer Unterlagen zum Kinderspiel. Auch die Einbindung des Geräts in Ihre Arbeitsumgebung ist mit der Nertzwerkschnittstelle kein Problem. Der praktische USB-Port ermöglicht außerdem die Arbeit direkt vom Speichermedium.  |Kopiererhaus > Kopierer s/w|1190.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-420i-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/4/2/420i.jpg|75.00
1664923025||KM-3060|Kyocera|Kyocera KM-3060 MFP bis A3|Ein Office-Profi sondergleichen: Der vom Experten aufgearbeitete Kyocera KM-3060 ist ein universelles Multifunktionsgerät, das jeder Herausforderung des Tagesgeschäfts trotzt. Der Laserdrucker ist mit einer Druckgeschwindigkeit von bis zu 30 Seiten pro Minute in A4 und bis zu 15 Seiten pro Minute in A3 auch für große und zeitkritische Druckaufträge optimal geeignet. Die Papierformate A5, A5+, A4, A4+ und A3 werden in gleichbleibender hochwertiger Qualität bearbeitet und können dank integrierter Duplexdruck-Einheit auch doppelseitig bedruckt ausgeben werden. Maximalen Bedienkomfort bietet der Allrounder mit seinem abschwenkbaren Farb-Touch-Panel auf dem Sie in kürzester Zeit einen Überblick über alle Aufträge in der Warteschlange, Füllstände und Funktionalitäten erhalten. Die Netzwerkschnittstelle ermöglicht eine kinderleichte Integration in Ihre Umgebung. Alternativ und besonders praktisch für alle, die nicht in das Netzwerk eingebunden sind, können PDF-Dateien auch direkt vom USB-Stick ausgedruckt werden.  |Kopiererhaus > Kopierer s/w|1150.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-km-3060-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/k/y/kyocera_km-3060.jpg|75.00
1664994455||1102LL3NL0|Kyocera|Kyocera TASKalfa 3500i - 1102LL3NL0 MFP bis A3|Ein langlebiger und effizienter Allrounder: Der Kyocera TASKalfa 3500i begeistert auch anspruchsvolle Anwender mit seiner Leistungsfähigket. Das Standgerät druckt in einer Minute 35 Seiten in s/w und Farbe und kann auch mit 17 Seiten in A3 pro Minute überzeugen. Besonders hochtourig läuft das Multifunktionsgerät aus dem Hause Kyocera bei der Digitalisierung Ihrer Geschäftsdokumente. Entwickelt auch für umfangreiche Scanaufträge bewältigt er 160 Seiten s/w im A4-Format. Mit einer breiten Bearbeitungs-Range von A6 und A6+über A5, A5+, A4, A4+, A3 bis hin zu A3+ ist das Standgerät höchst flexibel. Ein starkes Stück: Der 3500i ist selbst für hohe Papierstärken bestens ausgerüstet. Grammaturen bis zu 300 g/m² bewältigt das Gerät und ist damit selbst für besonders auffällige Geschäftsdokumente geeignet.  |Kopiererhaus > Kopierer s/w|1290.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-3500i-1102ll3nl0-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/k/y/kyocera_taskalfa_3500i_3_1.jpg|75.00
1665006705||1102N63NL0|Kyocera|Kyocera TASKalfa 4500i - 1102N63NL0 MFP bis A3|Er überzeugt auf ganzer Linie: Der Kyocera TASKalfa 4500i ist ein Multifunktionsgerät für Anwender, die Zeit und Ressourcen sparen wollen. Mit einer Druckgeschwindigkeit von 45 Seiten pro Minute in A4 und 22 Seiten pro Minute in A3 und einer Wartezeit von nur 4,7 Sekunden bis zur Ausgabe der ersten Seite liefert das Gerät brillante Druckergebnisse in s/w in kürzester Zeit und ist damit auch für sehr große Dokumentenmengen in Buchhaltung, Personalabteilung oder Vertrieb bestens geeignet. Der Originaleinzug mit Duplex-Einheit bewältigt ein außergewöhnlich hohes Papiervolumen von bis zu 175 Blatt und verhindert damit lästige Wartezeiten und Unterbrechnungen. Mit den Papierformaten A6, A6+, A5, A5+, A4, A4+, A3 und A3+ können unterschiedliche Druckaufträge bewerkstelligt werden. Auch bei der Digitalisierung Ihrer Geschäftsunterlagen steigert der 4500i die Produktivität Ihres Büros: Bis zu 160 Seiten pro Minute scannt das Gerät und macht damit dem Papierchaos ein Ende.  |Kopiererhaus > Kopierer s/w|1490.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-4500i-1102n63nl0-bis-a3|https://www.kopiererhaus.de/media/catalog/product/k/y/kyocera_taskalfa_3500i_1.jpg|75.00
1669739940||C2051|Ricoh|Ricoh MP C2051 MFP bis A3|Die fortschrittliche Workflow-Lösung für Ihr Büro: Der runderneuerte Ricoh MP C2051 ist ein innovatives und produktives Multifunktionsgerät, das Ihre täglichen Aufgaben effektiv erleichert. In den Bereichen Kopie, Druck und Scan spart das Standgerät Geld und Zeit. Dank der integrierten Kostenkontrolle senken Sie Ihre Gesamtbetriebskosten und behalten trotzdem in Sachen Schnelligkeit die Nase vorn, denn mit einer Druck- und Kopiergeschwindigkeit von 20 Seiten pro Minute und einer Scangeschwindigkeit von bis zu 44 Seiten pro Minute macht der C2051 ihren Druckaufträgen Beine. Entworfen für umweltbewusste Nutzer ist der energie- und papiersparende Laserdrucker selbstverständlich mit einer Duplexeinheit ausgestattet. Machen Sie mit dem Ricoh MP C2051 Fortschritte in Nachhaltigkeit, Sicherheit und Produktivität. |Kopiererhaus > Farbkopierer|699.00|4-7 Tage|http://www.kopiererhaus.de/ricoh-mp-c2051-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/r/i/ricoh_mp_c2051.jpg|75.00
1669744075||C2551|Ricoh|Ricoh MP C2551 MFP bis A3|Ein A3-Farbgerät für vielfätige Anwendungen: Der Ricoh MP C2551 erledigt Druck, Kopie und Farbe hochwertig und zuverlässig. Der C2551 kombiniert platzsparendes Design mit Leistungsstärke und Farbbrillanz. Das optimale Gerät für mittelgroße Arbeitsgruppen, die auch umfangreiche Druckaufträge in kurzer Zeit umsetzen wollen. Die umweltfreundliche Technologie aus dem Hause Ricoh spart Energie und Kosten. Dank Duplexdruck und integrierter Kostenkontrolle wird das effektive Arbeiten zum Kinderspiel. In den Papierformaten A6, A5, A4 und A3 liefert das Standgerät Ausdrucke in 1.200 dpi und legt eine Druckgeschwindigkeit von bis zu 25 Seiten pro Minute vor. Und auch im Bereich der Digitalisierung trägt es zu einer Verbesserung des Workflows und verkürzten Wartezeiten bei. Scannen Sie bis zu 44 Seiten pro Minute - auch in Farbe.  |Kopiererhaus > Farbkopierer|1249.00|4-7 Tage|http://www.kopiererhaus.de/ricoh-mp-c2551-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/r/i/ricoh_mp_c2051_1.jpg|75.00
1475939450||KMC5050|Kyocera|Kyocera KM-5050 MFP bis A3|Multitasking ist eine Fähigkeit, die Sie nicht nur bei Ihren Mitarbeitern begeistert? Dann ist der vom Fachmann aufgearbeitete Kyocera KM-5050 die perfekte Wahl für Ihre mittelgroße Arbeitsgruppe. Das Multifunktionsgerät führt gleichzeitig unterschiedliche Arbeitsaufträge aus und sorgt dafür, dass unnötiges Warten und Anstehen endlich ein Ende hat. Zudem kann das Standgerät mit einer beachtlichen Druckgeschwindigkeit von bis zu 50 Seiten pro Minute in A4 und 26 Seiten pro Minute in A3 überzeugen und liefert dabei eine konstant optimale Druckqualität mit einer Auflösung von 1.800 x 600 dpi. Auch im Bereich Scan ist das Mutlifunktionsgerät aus dem Hause Kyocera ein Leistungsträger. Bis zu 50 A4-Seiten in s/w und 25 Seiten in Farbe sind in der Minute problemlos möglich. Das schwenkbare Farb-Touch-Panel macht die Bedienung des Allrounders zum Kinderspiel. Dank Netzwerkschnittstelle lässt er sich flexibel in jede Arbeitsumgebung einbinden und garantiert damit eine sofortige Einsatzfähigkeit für mehr Produktivität in Ihrem Büro.  |Kopiererhaus, Kopiererhaus > Kopierer s/w|1590.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-km-5050-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/k/y/kyocera_km-5050.jpg|75.00
1699489644||1102LK3NL0|Kyocera|Kyocera Taskalfa 3050ci - 1102LK3NL0 MFP bis A3|Der Kyocera Taskalfa 3050ci ist ein universelles Multifunktionssystem für einfache bis anspruchsvolle Druckaufträge. So können mit der Trapping-Technologie des 3050ci Texte auf farbigem Hintergrund durch stufenweises Überdrucken exakt und scharf dargestellt werden. Über die Eco-Print-Einstellung können Graustufen nur mit schwarzem Toner gedruckt werden, um sowohl den Farbtoner als auch den Geldbeutel zu schonen. Langlebige Komponenten wie zum Beispiel die ultrahart beschichtete Keramik-Bildtrommel des Taskalfa 3050ci leisten nicht nur einen wertvollen Beitrag zum Umweltschutz, sondern garantieren auch hohe Belastbarkeit und geringen Wartungsaufwand.|Kopiererhaus, Kopiererhaus > Farbkopierer|980.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-3050ci-1102lk3nl0-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/k/y/kyocera_taskalfa_3050ci.jpg|75.00
2203899085||Bizhub 36|Konica Minolta|Konica Minolta bizhub 36 MFP 4-in-1|Verschwenden Sie keine Zeit, legen Sie am Konica Minolta bizhub 36 direkt mit Ihrer Arbeit los. Das vom Experten aufgearbeitete Multifunktionsgerät mit Farbscannen, Standard-Duplexeinheit und Duplex-Originaleinzug ist perfekt für Arbeitsumgebungen mit einem hohen Dokumentenaufkommen geeignet. Dank einer intuitiv bedienbaren Oberfläche und einer einfachen Einbindung in Ihr Netzwerk ist der bizhub 36 innerhalb von kürzester Zeit einsatzbereit und liefert beste Druckergebnisse in den Formaten A6, A5 und A4. Aufgrund einer Papierzufuhr von 2.150 Blatt kann das Standgerät auch große Druckaufträge jederzeit bewältigen. Umfangreiche Farbscanfunktionen von Scan-to-E-Mail, -FTP, -SMB, -USB und -HDD sowie Netzwerk-TWAIN-Scan und WIA-Scan ermöglichen eine einfache Digitalisierungen Ihrer Dokumente bei einer gestochen scharfen Auflösung von 600 x 600 ppi.  |Kopiererhaus, Kopiererhaus > Kopierer s/w|499.00|4-7 Tage|http://www.kopiererhaus.de/konica-minolta-bizhub-36-mfp-4-in-1|https://www.kopiererhaus.de/media/catalog/product/k/o/konica_minolta_bizhub_36.jpg|75.00
2203911385||MX-2310U|Sharp|Sharp MX-2310U MFP bis A3|Sharp MX-2310U MFP bis A3|Kopiererhaus, Kopiererhaus > Farbkopierer|980.00|3-4 Tage|http://www.kopiererhaus.de/sharp-mx-2310u-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/s/h/sharp_mx-2310u.jpg|75.00
2205267180||MX-2610N|Sharp|Sharp MX-2610N MFP bis A3|Intelligent, fortschrittlich, produktiv: Erweitern Sie Ihre Workforce mit dem vom Experten runderneuerten Sharp MX-2610N. Das Multifunktionsgerät aus dem Hause Sharp begeistert anspruchsvolle Anwender mit Höchstleistungen im Bereich Druck, Kopie und Scan. In den Papierformaten A5+, A4, A4+ und A3 bearbeitet das Gerät Ihre Geschäftsunterlagen in einer Druckauflösung von 1.200 dpi. Mit einer Druckgeschwindigkeit von 26 Seiten pro Minute in A4 besticht der MX-2610N in Farbe und s/w. Auch in Sachen Digitalisierung macht dem Tischgerät so schnell niemand etwas vor. Sparen Sie Zeit dank praktischer All-in-One-Lösungen und versenden Sie umfangreichere Dateien ohne Qualitätseinbußen mit einer Scanauflösung von 150 ppi. Dank leistungsstarker Sicherheitsfunktionen wie sichere Netzwerkschnittstellen und eine SSL- und IPsec-Verschlüsselung liefert das Gerät den optimalen Schutz für alle Geschäftsbelange.  |Kopiererhaus, Kopiererhaus > Farbkopierer|1100.00|3-4 Tage|http://www.kopiererhaus.de/sharp-mx-2610n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/s/h/sharp_mx-2610n.jpg|75.00
2205272670||MX-3110N|Sharp|Sharp MX-3110N MFP bis A3|Fortschrittlich, intelligent und platzsparend: Das Multifunktionsgerät für Druck, Scan und Kopie aus dem Hause Sharp ist die kompakte Lösung für jeden Schreibtisch. Der MX-3110N ist ein echter Allrounder, der mit Druckgeschwindigkeiten bis zu 31 Seiten pro Minute in s/w und in Farbe sowie 15 Seiten pro Minute in A3 überzeugen kann. Dank intuitiver „Finger-SWIPE-Touch-Control“ ist der MX-3110N kinderleicht zu bedienen und sie behalten auch in stressigen Situationen immer alle Druckaufträge im Blick. Auch besondere Geschäftsunterlagen können Sie mit dem Farblaserdrucker erstellen. Er bearbeitet problemlos unterschiedlichste Formate von A5+ und A4 sowie A4+ bis hin zu A3 in den Grammaturen 55g/m² bis 256g/m² und ist damit auch für Präsentationspapiere oder Flyer bestens geeignet. |Kopiererhaus, Kopiererhaus > Farbkopierer|1440.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-3110n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/s/h/sharp_mx-2610n_1.jpg|75.00
2313647715||24T8462|Lexmark|Lexmark XM7155 - 24T8462 MFP 4-in-1|Optimieren Sie Ihre Arbeitsabläufe mit dem Lexmark XM7155: Das vom Experten aufgearbeitete Multifunktionsgerät ist die Lösung für komplexe und umfangreiche Arbeitsaufträge. Das Standgerät liefert professionelle Druckqualität in höchster Geschwindigkeit. Mit bis zu 52 Seiten pro Minute in A4 und einer Scangeschwindigkeit von bis zu 62 Seiten müssen Sie nicht mehr Schlange stehen. Auf dem 25,9 cm großen Farb-Touchscreen behalten Sie die vielfältigen Funktionen und den Wartungszustand des Geräts immer im Blick. Neben der Einbindung über die Netzwerkschnittstelle ermöglicht der USB-Port auf der Vorderseite eine unmittelbare Anwendung über das Speichermedium. Damit können auch Teilnehmer den XM7155 nutzen, die nicht in die Arbeitsumgebung integriert sind. Dank einer vorinstallierten Muti Send-Funktion können Sie ein Dokument vielfältig bearbeiten und sowohl an mehrere Ziele versenden als auch bei Bedarf drucken und kopieren. So sparen Sie wertvolle Zeit im Arbeitsalltag.  |Kopiererhaus, Kopiererhaus > Kopierer s/w|1099.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-xm7155-24t8462-mfp-4-in-1|https://www.kopiererhaus.de/media/catalog/product/l/e/lexmark_xm7155.jpg|75.00
